user_id,age,gender,country,post_id,post_type,post_category,likes,comments,shares,watch_time_sec,impression_count,posted_at,follower_count,is_verified,device_type,sentiment,hashtags,engagement_rate,hashtag_count,Engagement_Score,Hashtag_counts,hour,watch_time_hours,day_name
77263,29,Male,India,650929,Reel,Travel,8730,2216,323,4671,40205,2022-08-30,632313,False,Mobile,Negative,#reels,0.280288521,1,11269,1,0,1.2975,Tuesday
69634,42,Male,India,484560,Text,Lifestyle,10105,2250,1651,3759,46469,2022-12-05,168776,False,Tablet,Positive,#reels #music,0.386451183,2,14006,2,0,1.0441666666666667,Monday
20800,36,Other,USA,778514,Video,Fashion,3557,2753,1085,6597,7202,2022-01-20,224296,False,Desktop,Positive,#lifestyle #reels #fitness,1.026798112,3,7395,3,0,1.8325,Thursday
47823,23,Other,Brazil,803526,Text,Lifestyle,13211,2590,944,4069,66645,2023-10-26,365138,False,Desktop,Positive,#travel #music #lifestyle,0.251256658,3,16745,3,0,1.1302777777777777,Thursday
73878,47,Other,Germany,396145,Video,Travel,14386,2149,1169,1618,20866,2022-06-20,125390,True,Tablet,Neutral,#lifestyle #fashion,0.848461612,2,17704,2,0,0.4494444444444444,Monday
28708,35,Male,Germany,638834,Image,Tech,18580,1599,842,5022,63894,2022-08-04,623786,False,Desktop,Positive,#foodie #love #fun,0.328998028,3,21021,3,0,1.395,Thursday
22819,29,Female,UAE,272596,Text,Lifestyle,18334,2393,361,5121,88725,2022-01-16,151670,False,Mobile,Positive,#foodie #reels,0.237678219,2,21088,2,0,1.4225,Sunday
84905,13,Male,UAE,101304,Image,Lifestyle,9802,2650,52,4906,74609,2022-10-10,162134,False,Desktop,Neutral,#fashion #reels #fun,0.167593722,3,12504,3,0,1.3627777777777779,Monday
19283,44,Other,Australia,998880,Reel,Tech,10105,249,1586,5361,86472,2022-06-14,635495,False,Mobile,Positive,#fitness #reels,0.072832824,2,11940,2,0,1.4891666666666667,Tuesday
40573,21,Other,Canada,968800,Reel,Music,4007,877,680,808,12267,2023-11-22,475718,False,Mobile,Neutral,#reels #fitness,0.453574631,2,5564,2,0,0.22444444444444445,Wednesday
88707,27,Male,Germany,188327,Reel,Lifestyle,4675,1886,1892,7227,67822,2022-09-15,489106,False,Tablet,Positive,#fitness #fashion #reels,0.124635074,3,8453,3,0,2.0075,Thursday
40933,40,Male,Brazil,896454,Reel,Food,14058,1303,992,6511,44379,2023-08-11,373339,False,Desktop,Positive,#love,0.368485094,1,16353,1,0,1.8086111111111112,Friday
82055,47,Female,France,177354,Image,Tech,4751,1112,706,941,61240,2022-12-19,559911,False,Desktop,Positive,#tech #fitness,0.107266492,2,6569,2,0,0.2613888888888889,Monday
28133,39,Female,Japan,220045,Video,Tech,15445,2718,1106,1338,45552,2023-06-10,309325,False,Desktop,Positive,#tech,0.423011064,1,19269,1,0,0.37166666666666665,Saturday
24939,31,Female,Brazil,955930,Image,Tech,8418,1898,378,4652,49556,2022-01-09,385643,False,Desktop,Neutral,#tech,0.215796271,1,10694,1,0,1.2922222222222222,Sunday
10781,57,Other,France,289896,Image,Music,7735,2022,645,1321,54390,2023-04-08,629424,False,Desktop,Positive,#reels #foodie #fun,0.191248391,3,10402,3,0,0.36694444444444446,Saturday
66700,24,Female,UK,223780,Reel,Fitness,8783,247,1481,1654,36322,2023-06-20,618973,False,Desktop,Positive,#love #fitness,0.289383845,2,10511,2,0,0.45944444444444443,Tuesday
16823,38,Female,UK,134307,Video,Music,14456,2948,1803,5012,99254,2022-10-24,240833,False,Desktop,Positive,#travel,0.193513612,1,19207,1,0,1.3922222222222222,Monday
28489,33,Other,Canada,347659,Image,Music,13140,2138,80,3068,22211,2022-08-05,156677,False,Mobile,Positive,#love #fashion,0.691459187,2,15358,2,0,0.8522222222222222,Friday
49961,61,Male,Canada,885244,Video,Food,10863,1497,730,4738,90706,2022-08-16,103566,False,Tablet,Neutral,#tech #lifestyle #travel,0.134059489,3,13090,3,0,1.316111111111111,Tuesday
39118,57,Female,Germany,561696,Text,Tech,15225,1869,513,6593,20039,2022-02-01,790612,False,Desktop,Positive,#fashion,0.878636659,1,17607,1,0,1.831388888888889,Tuesday
91816,13,Male,France,743933,Image,Education,18406,1862,1332,394,51926,2023-03-07,196237,False,Desktop,Positive,#foodie #fitness,0.415976582,2,21600,2,0,0.10944444444444444,Tuesday
32263,22,Male,Canada,365388,Video,Tech,2078,1188,920,791,52682,2022-06-19,155448,False,Mobile,Positive,#music,0.079457879,1,4186,1,0,0.21972222222222224,Sunday
23565,59,Female,UAE,125090,Reel,Travel,12142,2595,762,3633,48919,2022-08-19,314887,False,Tablet,Positive,#reels,0.316829862,1,15499,1,0,1.0091666666666668,Friday
30354,44,Female,Germany,426421,Image,Lifestyle,12073,1353,493,6231,73176,2022-03-11,698943,False,Tablet,Positive,#fashion #lifestyle,0.190212638,2,13919,2,0,1.7308333333333332,Friday
52951,51,Other,Japan,735847,Image,Fashion,3321,1497,1259,6676,19633,2022-04-21,3436,False,Mobile,Negative,#music,0.341618703,1,6077,1,0,1.8544444444444443,Thursday
33648,38,Other,Germany,199895,Image,Fitness,12337,933,1691,1944,47530,2022-03-30,650773,False,Desktop,Neutral,#tech #music,0.314769619,2,14961,2,0,0.54,Wednesday
51971,60,Other,USA,541752,Reel,Food,6011,1497,1060,743,48579,2022-02-25,27049,False,Tablet,Positive,#foodie #lifestyle,0.16344511,2,8568,2,0,0.2063888888888889,Friday
31253,44,Male,UAE,353555,Text,Lifestyle,7087,2671,1680,5674,95513,2022-09-28,278343,False,Desktop,Positive,#foodie #tech #lifestyle,0.119753332,3,11438,3,0,1.576111111111111,Wednesday
74166,39,Other,Australia,873790,Video,Food,9996,378,324,6574,16988,2022-10-01,797209,False,Mobile,Neutral,#fashion,0.629738639,1,10698,1,0,1.826111111111111,Saturday
58563,40,Other,UAE,358845,Reel,Music,19743,1232,1079,7702,94914,2023-06-28,257569,False,Mobile,Positive,#love,0.232357713,1,22054,1,0,2.1394444444444445,Wednesday
36390,30,Other,UAE,211113,Reel,Fitness,1730,1932,1144,5335,73401,2022-09-27,595964,False,Desktop,Neutral,#reels #music #lifestyle,0.065475947,3,4806,3,0,1.4819444444444445,Tuesday
98664,38,Female,UK,412518,Video,Fashion,14077,1925,313,4372,30184,2022-07-09,595369,False,Mobile,Positive,#foodie #tech #fashion,0.540518155,3,16315,3,0,1.2144444444444444,Saturday
61578,61,Male,Brazil,636809,Reel,Travel,6618,193,1012,193,36274,2023-12-23,515612,False,Tablet,Positive,#tech #foodie,0.221784198,2,7823,2,0,0.05361111111111111,Saturday
89025,38,Male,UAE,724434,Reel,Music,6899,263,1795,7894,52769,2023-04-28,128348,False,Desktop,Negative,#reels,0.169739809,1,8957,1,0,2.1927777777777777,Friday
42658,30,Male,USA,307091,Image,Fashion,1029,1497,102,4274,64096,2022-11-04,313746,False,Mobile,Positive,#travel #fitness,0.037459436,2,2628,2,0,1.1872222222222222,Friday
16852,56,Other,India,244776,Image,Music,10105,1653,438,5262,43764,2022-01-22,487827,False,Mobile,Negative,#fashion #love,0.393451238,2,12196,2,0,1.4616666666666667,Saturday
12551,20,Other,UK,158933,Image,Travel,411,1471,816,6140,97627,2022-01-14,274341,False,Tablet,Neutral,#tech #foodie #love,0.027635797,3,2698,3,0,1.7055555555555555,Friday
81947,43,Other,UK,695389,Reel,Food,1981,2015,746,3897,47734,2023-05-01,724498,False,Tablet,Neutral,#fun #fashion,0.099342188,2,4742,2,0,1.0825,Monday
71001,46,Other,Brazil,143856,Reel,Fashion,9539,1763,37,5657,70893,2023-12-19,148484,False,Desktop,Positive,#fitness #tech #fun,0.15994527,3,11339,3,0,1.571388888888889,Tuesday
59159,19,Other,Australia,661544,Text,Music,19854,520,812,217,99983,2023-06-30,432581,False,Tablet,Positive,#tech,0.211896022,1,21186,1,0,0.06027777777777778,Friday
61707,48,Female,Brazil,943784,Image,Fashion,1305,918,1643,3582,38391,2023-04-09,480699,False,Tablet,Neutral,#fun #lifestyle,0.100700685,2,3866,2,0,0.995,Sunday
31800,50,Male,India,523831,Reel,Fitness,13246,1300,1247,7226,30704,2023-03-09,535334,False,Mobile,Positive,#reels,0.514362949,1,15793,1,0,2.007222222222222,Thursday
85939,21,Other,Canada,221638,Image,Food,4595,573,1016,7513,20983,2023-07-29,17948,False,Tablet,Neutral,#travel,0.294714769,1,6184,1,0,2.0869444444444443,Saturday
67828,21,Male,Japan,862570,Text,Education,17199,1537,1316,4652,93838,2023-02-04,599613,False,Desktop,Neutral,#music #foodie #lifestyle,0.213687419,3,20052,3,0,1.2922222222222222,Saturday
17239,58,Other,Canada,888359,Image,Travel,11697,1383,1719,3490,53826,2023-08-15,541115,False,Tablet,Positive,#fashion #fun,0.274941478,2,14799,2,0,0.9694444444444444,Tuesday
16710,20,Other,Australia,894733,Text,Fashion,15422,2890,154,5343,56117,2023-07-06,379512,False,Tablet,Positive,#fun,0.329062494,1,18466,1,0,1.4841666666666666,Thursday
31384,63,Male,Australia,186849,Text,Food,9668,1380,1055,7517,97292,2022-10-06,114841,False,Mobile,Positive,#fun,0.124398717,1,12103,1,0,2.0880555555555556,Thursday
31038,47,Male,UAE,829353,Reel,Education,5612,1497,1257,2815,89747,2022-04-20,522300,False,Tablet,Positive,#tech,0.093507304,1,8366,1,0,0.7819444444444444,Wednesday
50846,30,Male,Brazil,564244,Text,Lifestyle,2037,895,1930,7789,37183,2022-02-17,668707,False,Tablet,Negative,#travel #music #love,0.13075868,3,4862,3,0,2.163611111111111,Thursday
97983,17,Male,Germany,955191,Text,Fitness,9522,1106,488,3903,54567,2022-03-23,275730,False,Tablet,Positive,#fun #music,0.203712867,2,11116,2,0,1.0841666666666667,Wednesday
47991,40,Male,France,449135,Text,Lifestyle,7086,1023,1593,1785,54031,2023-09-17,131543,False,Tablet,Neutral,#love,0.179563584,1,9702,1,0,0.49583333333333335,Sunday
89057,42,Other,Germany,949490,Video,Food,1149,895,1356,4172,64556,2022-10-05,760130,False,Desktop,Positive,#lifestyle #tech #fun,0.052667452,3,3400,3,0,1.1588888888888889,Wednesday
16971,16,Other,Australia,592474,Video,Travel,16390,464,1698,7962,38674,2023-01-16,579687,True,Desktop,Positive,#fitness #music,0.479702125,2,18552,2,0,2.2116666666666664,Monday
39139,51,Female,Australia,516650,Image,Food,1436,1610,1040,4694,51221,2022-11-06,571688,False,Mobile,Negative,#lifestyle #reels #fashion,0.079771969,3,4086,3,0,1.3038888888888889,Sunday
95445,32,Male,UK,916773,Image,Food,3250,612,1437,3833,27779,2023-07-06,400074,False,Mobile,Neutral,#fun #fitness #love,0.190755607,3,5299,3,0,1.0647222222222221,Thursday
87067,37,Other,France,994277,Reel,Tech,17078,604,1789,5327,76894,2023-06-26,430747,True,Mobile,Neutral,#travel,0.253218717,1,19471,1,0,1.4797222222222222,Monday
94742,24,Other,Australia,782159,Reel,Fitness,19683,620,1764,523,55818,2022-07-02,232603,False,Mobile,Negative,#music #love #fitness,0.395338421,3,22067,3,0,0.14527777777777778,Saturday
47711,14,Female,France,942252,Text,Travel,4843,2602,239,3296,28728,2022-07-03,560882,False,Desktop,Positive,#music,0.267474241,1,7684,1,0,0.9155555555555556,Sunday
16530,55,Female,India,508890,Image,Tech,12433,2183,1309,5477,29775,2023-07-08,610648,False,Desktop,Positive,#love #music #fashion,0.534844668,3,15925,3,0,1.521388888888889,Saturday
21116,26,Male,Japan,406935,Text,Lifestyle,11559,2377,345,6956,18765,2023-04-11,385349,False,Tablet,Negative,#tech #travel #music,0.761044498,3,14281,3,0,1.9322222222222223,Tuesday
75794,34,Female,Brazil,320712,Image,Food,4952,2442,1398,4479,62368,2023-10-01,219770,False,Tablet,Positive,#lifestyle #love #fitness,0.140969728,3,8792,3,0,1.2441666666666666,Sunday
10282,43,Other,Australia,627543,Text,Lifestyle,7842,155,15,7711,11326,2023-03-13,351324,True,Tablet,Neutral,#fun #music,0.707398905,2,8012,2,0,2.1419444444444444,Monday
89473,35,Other,India,789186,Reel,Fitness,25,2917,586,5685,48082,2023-08-17,245669,False,Tablet,Neutral,#travel,0.073374652,1,3528,1,0,1.5791666666666666,Thursday
11898,60,Male,Germany,891376,Image,Tech,10105,2585,1012,6647,17607,2022-08-21,352499,False,Desktop,Positive,#love #music,0.322996535,2,13702,2,0,1.8463888888888889,Sunday
14135,32,Male,Brazil,531042,Image,Education,8019,2715,259,5569,71467,2023-12-05,261810,False,Desktop,Positive,#foodie #travel,0.153819245,2,10993,2,0,1.5469444444444445,Tuesday
95120,16,Male,Brazil,914155,Image,Travel,8523,2594,360,368,56128,2023-05-20,509080,False,Tablet,Positive,#travel #reels #fashion,0.204479048,3,11477,3,0,0.10222222222222223,Saturday
75031,36,Other,UK,976265,Text,Food,10105,2325,459,5590,49926,2023-12-20,573739,False,Desktop,Positive,#music #fitness #fashion,0.396827304,3,12889,3,0,1.5527777777777778,Wednesday
43380,37,Male,France,561322,Reel,Music,1852,753,1946,4383,92914,2023-12-10,372157,True,Mobile,Positive,#love #tech,0.048980778,2,4551,2,0,1.2175,Sunday
27071,13,Male,India,455183,Video,Music,7723,405,1539,398,18789,2022-10-10,431085,False,Desktop,Neutral,#fun #music #fitness,0.514503167,3,9667,3,0,0.11055555555555556,Monday
30074,19,Male,Australia,566202,Text,Travel,15706,2818,930,2151,66904,2023-06-13,196248,False,Desktop,Positive,#fashion,0.290774842,1,19454,1,0,0.5975,Tuesday
77843,43,Female,France,316879,Image,Tech,10623,1069,1786,5430,21581,2022-06-18,38929,False,Tablet,Positive,#lifestyle #fitness #fashion,0.624530837,3,13478,3,0,1.5083333333333333,Saturday
49901,24,Female,USA,337079,Text,Education,19968,748,1108,3880,85241,2022-07-05,790873,True,Mobile,Neutral,#foodie #tech,0.256027029,2,21824,2,0,1.0777777777777777,Tuesday
21205,54,Other,Canada,155569,Reel,Tech,3809,2819,1086,126,86739,2022-05-02,221471,False,Tablet,Neutral,#fun #lifestyle #foodie,0.088933467,3,7714,3,0,0.035,Monday
65661,17,Female,India,181434,Video,Travel,1311,1294,99,2087,4294,2023-03-17,630429,False,Tablet,Negative,#travel,0.629715883,1,2704,1,0,0.5797222222222222,Friday
15906,56,Female,Germany,310997,Text,Tech,18278,1579,1857,3143,95434,2023-10-01,85690,False,Mobile,Positive,#tech #reels,0.227528973,2,21714,2,0,0.8730555555555556,Sunday
12591,62,Female,USA,344790,Image,Education,11198,2285,754,1770,28470,2023-11-09,544731,False,Mobile,Positive,#reels,0.500070249,1,14237,1,0,0.49166666666666664,Thursday
72987,54,Female,France,887176,Text,Fashion,6238,2035,294,7025,94290,2023-04-19,70491,False,Tablet,Neutral,#fashion,0.090857991,1,8567,1,0,1.9513888888888888,Wednesday
90685,38,Male,USA,152082,Video,Food,6977,1399,1185,4053,63456,2023-10-22,51786,True,Tablet,Neutral,#lifestyle #reels,0.150671331,2,9561,2,0,1.1258333333333332,Sunday
64400,51,Other,Brazil,547905,Video,Fitness,6409,2248,928,246,83269,2022-10-19,784039,False,Tablet,Neutral,#fun #reels #music,0.115108864,3,9585,3,0,0.06833333333333333,Wednesday
41852,14,Male,India,703360,Video,Education,2656,2279,1467,3318,68496,2022-07-07,458792,False,Desktop,Neutral,#tech #reels #music,0.093465312,3,6402,3,0,0.9216666666666666,Thursday
52870,22,Male,France,951198,Reel,Tech,4134,723,327,6455,69149,2023-06-07,373306,False,Mobile,Positive,#music,0.074968546,1,5184,1,0,1.7930555555555556,Wednesday
62756,38,Male,UK,165711,Text,Music,3484,1441,1351,2081,36087,2022-10-11,58536,False,Desktop,Neutral,#foodie #fitness #reels,0.173913043,3,6276,3,0,0.5780555555555555,Tuesday
66481,42,Other,Japan,608469,Image,Education,10105,1177,763,6272,41238,2023-07-11,256168,False,Mobile,Negative,#travel #tech,0.454362481,2,12045,2,0,1.7422222222222221,Tuesday
11283,56,Male,Brazil,889649,Text,Travel,10854,724,1065,2057,70566,2022-05-04,459916,False,Tablet,Positive,#fashion #foodie #fun,0.179165604,3,12643,3,0,0.5713888888888888,Wednesday
77065,38,Female,UK,939941,Image,Tech,6148,2867,1114,5335,39576,2022-12-03,497610,False,Mobile,Negative,#music,0.255937942,1,10129,1,0,1.4819444444444445,Saturday
36170,53,Female,USA,555186,Image,Food,5791,53,1051,2989,89861,2022-06-08,181413,False,Mobile,Neutral,#foodie,0.076729616,1,6895,1,0,0.8302777777777778,Wednesday
30095,63,Male,India,928786,Image,Food,17290,1065,666,5871,24314,2022-10-19,514446,True,Mobile,Neutral,#love #reels,0.78230649,2,19021,2,0,1.6308333333333334,Wednesday
26154,51,Female,Brazil,400714,Reel,Tech,19594,1253,1654,3597,46749,2023-08-13,112797,False,Mobile,Positive,#tech,0.481315108,1,22501,1,0,0.9991666666666666,Sunday
18004,46,Other,USA,631322,Image,Music,19103,741,1408,5721,78119,2022-05-31,436202,True,Tablet,Neutral,#lifestyle,0.272046493,1,21252,1,0,1.5891666666666666,Tuesday
19752,18,Other,Australia,116263,Text,Tech,11858,2741,1510,7078,96680,2022-10-12,178814,False,Desktop,Negative,#travel #love,0.166621845,2,16109,2,0,1.9661111111111111,Wednesday
65426,62,Female,Japan,281171,Reel,Tech,15002,2483,219,7185,35397,2022-05-31,108142,False,Desktop,Positive,#fitness #tech,0.50015538,2,17704,2,0,1.9958333333333333,Tuesday
36819,50,Other,Japan,305384,Image,Music,4895,1872,858,339,92467,2022-05-04,67213,False,Tablet,Positive,#reels #travel #foodie,0.082461851,3,7625,3,0,0.09416666666666666,Wednesday
34217,57,Female,India,602574,Image,Travel,10556,2641,263,2728,74763,2022-09-29,272244,False,Desktop,Neutral,#fashion #foodie #travel,0.180035579,3,13460,3,0,0.7577777777777778,Thursday
98708,63,Female,France,175348,Image,Food,17176,1497,1012,1591,56722,2022-12-06,115983,False,Mobile,Positive,#reels #love,0.34880646,2,19685,2,0,0.4419444444444444,Tuesday
42994,38,Male,USA,709563,Reel,Lifestyle,9919,2214,1069,7843,91168,2023-12-30,468476,False,Mobile,Positive,#reels #fashion #fun,0.144809582,3,13202,3,0,2.178611111111111,Saturday
25036,56,Male,UK,520141,Image,Tech,11419,1946,1303,5783,68109,2023-10-21,218803,False,Desktop,Positive,#lifestyle #tech,0.215360672,2,14668,2,0,1.6063888888888889,Saturday
87275,27,Female,Germany,875299,Image,Fitness,12378,2613,1138,3161,99489,2023-12-31,276458,True,Desktop,Positive,#music,0.162118425,1,16129,1,0,0.8780555555555556,Sunday
19587,18,Female,UAE,122231,Video,Education,11558,72,434,4629,40596,2023-03-23,378667,False,Tablet,Positive,#fashion,0.297172135,1,12064,1,0,1.2858333333333334,Thursday
40930,49,Other,France,803091,Image,Travel,1360,2995,483,4904,76820,2023-04-02,49776,True,Tablet,Positive,#lifestyle #fun #music,0.062978391,3,4838,3,0,1.3622222222222222,Sunday
91835,62,Other,Canada,909532,Text,Fashion,2048,269,1398,6576,91313,2023-07-09,540097,False,Desktop,Neutral,#fun,0.04068424,1,3715,1,0,1.8266666666666667,Sunday
40090,44,Other,India,766128,Video,Lifestyle,6252,218,279,6901,46042,2023-06-15,245514,True,Tablet,Positive,#music #travel,0.146583554,2,6749,2,0,1.9169444444444443,Thursday
62142,15,Other,Germany,290409,Image,Fashion,19580,1101,1045,3123,95388,2023-12-26,368518,True,Mobile,Neutral,#travel,0.227764499,1,21726,1,0,0.8675,Tuesday
36475,38,Other,UAE,871745,Text,Travel,205,2355,713,7234,37339,2023-06-14,489585,False,Desktop,Neutral,#love #music #foodie,0.087656338,3,3273,3,0,2.0094444444444446,Wednesday
28888,34,Other,Japan,873418,Reel,Education,11678,1788,67,6740,23003,2023-10-08,588037,False,Mobile,Positive,#music #foodie #fitness,0.588314568,3,13533,3,0,1.8722222222222222,Sunday
53732,22,Other,Brazil,674985,Image,Fitness,15185,1968,1671,2297,61234,2023-06-10,773801,False,Mobile,Neutral,#music #travel #fitness,0.307410916,3,18824,3,0,0.6380555555555556,Saturday
56305,15,Other,Japan,560189,Video,Food,8814,420,1081,7047,12760,2023-01-28,226477,True,Tablet,Positive,#music,0.80838558,1,10315,1,0,1.9575,Saturday
56037,24,Male,Canada,780306,Video,Education,18061,1259,1550,6558,58300,2023-11-06,130754,False,Tablet,Positive,#travel,0.357975986,1,20870,1,0,1.8216666666666668,Monday
19346,41,Male,Canada,841784,Text,Tech,11479,1857,1287,7290,42758,2023-05-14,64857,False,Tablet,Positive,#fitness #lifestyle,0.341994481,2,14623,2,0,2.025,Sunday
10587,60,Male,Japan,695326,Reel,Fitness,11204,2896,1705,5321,23389,2023-06-02,153411,False,Mobile,Positive,#lifestyle #reels #foodie,0.675745008,3,15805,3,0,1.4780555555555555,Friday
69165,19,Male,India,679437,Image,Food,19396,2509,1021,4944,40074,2023-09-25,482623,False,Mobile,Neutral,#travel #reels #lifestyle,0.57209163,3,22926,3,0,1.3733333333333333,Monday
79615,25,Male,Brazil,105566,Text,Fashion,11829,584,1522,1509,32152,2022-06-02,143393,False,Mobile,Positive,#fun #tech,0.433410052,2,13935,2,0,0.4191666666666667,Thursday
46116,38,Female,USA,746762,Text,Fashion,10892,1497,290,5318,92892,2022-11-25,631990,False,Desktop,Positive,#travel #music,0.137191577,2,12679,2,0,1.4772222222222222,Friday
95751,16,Male,Japan,928008,Reel,Fitness,1871,2963,168,3807,45254,2023-11-21,640111,False,Desktop,Positive,#fun #love,0.110531666,2,5002,2,0,1.0575,Tuesday
69042,51,Male,Brazil,431694,Text,Tech,19612,1789,1485,6149,60249,2023-01-26,597067,False,Mobile,Neutral,#music,0.379856927,1,22886,1,0,1.7080555555555557,Thursday
28099,36,Female,Australia,489203,Video,Fitness,2335,2473,1631,4034,69567,2023-07-29,434984,False,Mobile,Positive,#love,0.092558253,1,6439,1,0,1.1205555555555555,Saturday
55096,29,Male,Australia,675696,Image,Fashion,1725,1892,1862,5530,71661,2023-02-16,494318,False,Mobile,Neutral,#tech,0.076457208,1,5479,1,0,1.5361111111111112,Thursday
